true_author,provider,model,thinking,chunk_id,kind,n_words,paragraph_id,trial,guess,confidence,is_specific_person,hit,attributed_to_zvi,refused,input_tokens,output_tokens,cost_usd,reasoning
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p0s0,sentence,12,0,0,Dario Amodei,25,True,0,0,0,223,2477,0.000707,"The excerpt mentions Opus 4.7 and 4.8, which could refer to version updates of Anthropic's Claude model, often announced by CEO Dario Amodei in blog posts."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p30s0,sentence,12,30,0,Malcolm Gladwell,10,True,0,0,0,218,408,0.000127,"The excerpt is generic and lacks distinctive style, but suggests a summarizing voice common in explanatory writing, for which Gladwell is known."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p31s0,sentence,15,31,0,Eliezer Yudkowsky,30,True,0,0,0,224,398,0.000125,"The phrase 'Mythos still exists' and 'RSP triggers' suggest discussions of myth and rationalist terminology, common in Yudkowsky's writings on rationality and AI."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p33s1,sentence,15,33,0,Bruce Schneier,20,True,0,0,0,222,312,0.000101,"The excerpt discusses cyber capabilities in a technical context, which aligns with Schneier's focus on security, though the phrasing is generic and could apply to many authors."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p32,paragraph,15,32,0,Cory Doctorow,60,True,0,0,0,224,631,0.00019,"The phrase 'RSP triggers' and 'Mythos' suggests a discussion of copyright or digital rights, which is a common topic for Cory Doctorow. The style is concise and reference-heavy, typical of his writing."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p34s0,sentence,12,34,0,Charles Stross,30,True,0,0,0,219,502,0.000154,"The combination of technical rating ('4.7') and Mythos reference suggests a writer who blends cyberpunk and Lovecraftian horror, a hallmark of Charles Stross's Laundry series."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p36,paragraph,12,36,0,Andrej Karpathy,30,True,0,0,0,219,341,0.000109,"The excerpt compares capabilities of AI models, which is a common topic in Karpathy's technical analyses, but the lack of context makes attribution uncertain."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p34,paragraph,27,34,0,Peter W. Singer,30,True,0,0,0,237,605,0.000185,"The analytical style and reference to numeric ratings and 'Mythos' suggests a military or gaming analysis, possibly by Peter W. Singer."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p37,paragraph,12,37,0,Paul Christiano,35,True,0,0,0,219,287,9.3e-05,"The phrase 'agentic honesty' is a concept often discussed in AI alignment circles, and Paul Christiano has written about related topics such as honesty in agents. The style is concise and technical, fitting his writing."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p35s0,sentence,12,35,0,Andrej Karpathy,20,True,0,0,0,219,477,0.000147,"The excerpt discusses capabilities relative to version numbers and a model named 'Mythos,' suggesting a technical comparison in AI or machine learning, but the phrasing is too generic to pinpoint a specific author with confidence."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p37s0,sentence,12,37,0,Eliezer Yudkowsky,40,True,0,0,0,219,294,9.5e-05,"The use of 'agentic honesty' suggests a focus on AI alignment, a topic common in Yudkowsky's work, though the style is relatively informal."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p39s0,sentence,18,39,0,Eliezer Yudkowsky,70,True,0,0,0,230,319,0.000104,The phrasing 'mundane safety' and the comparison of numerical versions (4.8 vs 4.7) is characteristic of Eliezer Yudkowsky's writings on AI alignment and safety.
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p39,paragraph,18,39,0,Eliezer Yudkowsky,70,True,0,0,0,230,370,0.000118,"The phrase 'mundane safety' is characteristic of Yudkowsky's writing on AI alignment, and the comparison of version numbers (4.8 vs 4.7) suggests a technical discussion common in his work."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p41s0,sentence,16,41,0,Paul Christiano,60,True,0,0,0,227,328,0.000106,"The term 'mundane alignment' is closely associated with Paul Christiano's work on AI alignment, and the technical comparison of versions (4.7 vs 4.8) aligns with his writing style."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p42,paragraph,16,42,0,Paul Christiano,30,True,0,0,0,227,342,0.00011,"The technical phrasing about version numbers and 'mundane alignment' is typical of AI alignment discourse, and Paul Christiano is a prominent researcher in that field who often writes such concise comparisons."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p43,paragraph,23,43,0,Jan Leike,60,True,0,0,0,232,326,0.000106,"The excerpt discusses prompt injections and training trade-offs, topics common in AI safety research, and the direct, technical style matches Jan Leike's public writings on alignment."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p46s0,sentence,24,46,0,Douglas Adams,30,True,0,0,0,237,232,8.1e-05,"The playful, self-referential tone and rhetorical question are reminiscent of Douglas Adams's humorous science fiction style."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p43s0,sentence,23,43,0,Eliezer Yudkowsky,60,True,0,0,0,232,451,0.000141,The excerpt's technical discussion of prompt injections and training to avoid dishonesty resonates with Yudkowsky's frequent writings on AI alignment and safety.
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p47s0,sentence,8,47,0,Dario Amodei,55,True,0,0,0,214,253,8.3e-05,"The excerpt discusses Anthropic's evaluation of model welfare, a topic closely associated with Anthropic's research and leadership, making Dario Amodei, as CEO, a plausible author."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p48,paragraph,8,48,0,Dario Amodei,30,True,0,0,0,214,259,8.5e-05,"The excerpt discusses model welfare, a concept in AI ethics, and Anthropic is a company known for research in this area; Dario Amodei is a co-founder of Anthropic, making him a plausible author, but the text is too brief for certainty."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p50s1,sentence,1,50,0,Ernest Hemingway,10,True,0,0,0,205,204,6.8e-05,"The single word 'Fair' is too brief for confident attribution, but Hemingway's famously terse style makes a weak connection."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p49,paragraph,5,49,0,Elon Musk,10,True,0,0,0,210,354,0.000111,"The text is extremely short and generic, but the terse, no-nonsense style is reminiscent of Elon Musk's communications in internal memos or tweets."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p49s0,sentence,3,49,0,Geoffrey Hinton,5,True,0,0,0,207,398,0.000123,"The phrase 'Standard training disclosures' could relate to AI training protocols, and Geoffrey Hinton is a prominent figure in AI, but the excerpt is too generic to be strongly indicative."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p45,paragraph,24,45,0,David Foster Wallace,40,True,0,0,0,237,577,0.000177,"The excerpt's conversational tone, rhetorical question, and meta-commentary on tests resemble David Foster Wallace's style, particularly his footnotes in 'Infinite Jest'."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p49s1,sentence,2,49,0,Ernest Hemingway,5,True,0,0,0,206,473,0.000144,"The brevity and straightforwardness of 'No changes' is somewhat reminiscent of Hemingway's terse style, but without context it is extremely uncertain and could be any author."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p51s0,sentence,14,51,0,Eliezer Yudkowsky,60,True,0,0,0,224,414,0.00013,"The informal tone, use of 'evals' as shorthand, and reference to 'Mythos' are reminiscent of writings from the rationalist/AI alignment community, where Yudkowsky often discusses model evaluations and concepts."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p52s0,sentence,38,52,0,Dan Abramov,30,True,0,0,0,245,368,0.00012,"The excerpt discusses testing practices in a casual, first-person style common among software developers, and Dan Abramov is known for writing about React and testing in a similar tone."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p52,paragraph,62,52,0,Dario Amodei,70,True,0,0,0,276,470,0.000153,"The excerpt mentions 'Opus 4.8' and 'Mythos', likely referring to AI models, and discusses CBRN risks and manual testing, which aligns with the safety-focused work at Anthropic, where Dario Amodei is a key figure."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p52s1,sentence,24,52,0,Dario Amodei,65,True,0,0,0,234,403,0.000128,"The excerpt discusses AI safety and CBRN risks in the context of specific model names like Opus and Mythos, which are associated with Anthropic's models, and the authoritative, technical tone is consistent with Dario Amodei's public statements on AI risk."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p51,paragraph,14,51,0,Gwern Branwen,20,True,0,0,0,224,464,0.000144,"The excerpt discusses AI evaluations in an informal tone, reminiscent of Gwern Branwen's blog posts on AI safety and benchmarks, but the short length makes attribution uncertain."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p50,paragraph,15,50,0,Jan Leike,40,True,0,0,0,224,677,0.000203,"The excerpt's concise, technical style and dry humor resemble Jan Leike's tweets about AI safety, and the mention of Mythos and Claude Opus suggests insider knowledge of Anthropic."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p54s0,sentence,42,54,0,Eliezer Yudkowsky,65,True,0,0,0,256,352,0.000117,"The excerpt discusses AI safety and model release decisions with specific model names (Mythos, Opus 4.8), which aligns with Yudkowsky's writing style and frequent use of hypothetical examples in AI alignment discourse."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p50s0,sentence,14,50,0,Dario Amodei,20,True,0,0,0,222,713,0.000213,"The excerpt mentions 'Claude Opus 4.8' which is an Anthropic model, and the statement sounds like an internal or public update; Dario Amodei is the CEO of Anthropic and often communicates about the company's models, but the text is too short to be certain."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p53s0,sentence,31,53,0,Dario Amodei,50,True,0,0,0,239,457,0.000144,"The excerpt discusses AI model evaluations and saturation, topics commonly addressed by Dario Amodei in his writings on AI safety and capabilities, and the informal yet technical tone matches his style."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p54s1,sentence,28,54,0,Ben 'Yahtzee' Croshaw,25,True,0,0,0,236,381,0.000122,"The excerpt's critical yet somewhat analytical tone about a game called Mythos and its cyber aspect is reminiscent of Yahtzee's style in video game reviews, though the phrasing is more subdued than his usual."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p54,paragraph,70,54,0,Eliezer Yudkowsky,60,True,0,0,0,289,494,0.000161,"The excerpt discusses AI safety, model release decisions, and double counting in a logical, opinionated style typical of Eliezer Yudkowsky's writings on existential risk and alignment."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p53,paragraph,31,53,0,Paul Christiano,60,True,0,0,0,239,608,0.000186,"The excerpt discusses concerns about model evaluations and saturation, a topic common in AI safety. The phrasing 'I continue to worry' and the specific mention of 'model cards' suggests a researcher familiar with AI evaluation practices, likely Paul Christiano who has written extensively on such topics."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p57s1,sentence,10,57,0,Steve Klabnik,15,True,0,0,0,217,240,8e-05,"The excerpt has a technical, precise tone and references 'RSP v3.3', which likely pertains to a Rust specification or proposal; Steve Klabnik is a known Rust documentation author, though the evidence is very weak."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p57,paragraph,39,57,0,Jack Clark,70,True,0,0,0,251,315,0.000106,"The excerpt's focus on AI safety policy, specifically referencing RSP v3.3 and system cards, along with its critical and analytical tone, is consistent with Jack Clark's writing style and expertise at Anthropic."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p58,paragraph,108,58,0,Eliezer Yudkowsky,70,True,0,0,0,343,279,0.000109,"The excerpt discusses AI safety with a critical tone and references 'Claude Opus 4.8' and Anthropic's threat model, which is typical of Eliezer Yudkowsky's writings and commentary on AI risk."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p57s0,sentence,16,57,0,Paul Christiano,60,True,0,0,0,222,337,0.000108,"The excerpt discusses a threshold relative to an 'RSP' (likely Responsible Scaling Policy), a concept prominent in AI safety discourse, and the analytical, policy-focused language resembles Paul Christiano's writing on AI alignment and governance."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p56s0,sentence,31,56,0,Gregory D. Koblentz,60,True,0,0,0,245,358,0.000117,"The excerpt's technical policy language on biosecurity threat models is consistent with the writing style of Gregory D. Koblentz, a scholar known for work on biological weapons and arms control."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p56s1,sentence,30,56,0,Michael T. Osterholm,60,True,0,0,0,239,408,0.00013,"The technical language about bottlenecks for novel pathogens and the numbered list format suggest an epidemiology or biosecurity expert, and Michael Osterholm is known for such writings on pandemic preparedness."
Zvi Mowshowitz,openrouter,deepseek/deepseek-v4-flash,medium,p55,paragraph,37,55,0,Steve Klabnik,30,True,0,0,0,249,607,0.000187,"The excerpt references 'RSP' likely relating to the Rust programming language, and the informal, slightly frustrated tone is characteristic of Rust community figures like Steve Klabnik, who often writes about Rust updates and processes."
